;source;target;type;value;label
125;8;27;same_datasets;3.333333333333333;['ml1m']
126;8;29;same_datasets;5.0;['ml1m']
127;8;33;same_datasets;3.333333333333333;['ml1m']
128;8;34;same_datasets;5.0;['ml1m']
129;8;37;same_datasets;3.333333333333333;['ml1m']
130;8;43;same_datasets;5.0;['ml1m']
131;8;53;same_datasets;3.333333333333333;['ml1m']
132;8;54;same_datasets;5.0;['ml1m']
133;8;55;same_datasets;5.0;['ml1m']
134;8;61;same_datasets;10.0;['ml1m']
135;8;70;same_datasets;5.0;['ml1m']
136;8;79;same_datasets;5.0;['ml1m']
137;8;80;same_datasets;10.0;['ml1m']
138;8;87;same_datasets;2.0;['ml1m']
139;8;88;same_datasets;5.0;['ml1m']
140;8;97;same_datasets;5.0;['ml1m']
141;8;101;same_datasets;2.5;['ml1m']
142;8;119;same_datasets;5.0;['ml1m']
143;8;121;same_datasets;10.0;['ml1m']
144;8;122;same_datasets;3.333333333333333;['ml1m']
145;10;12;same_datasets;10.0;['yelp']
146;10;14;same_datasets;3.333333333333333;['yelp']
147;10;16;same_datasets;10.0;['yelp']
148;10;31;same_datasets;5.0;['yelp']
149;10;60;same_datasets;3.333333333333333;['yelp']
150;10;71;same_datasets;2.5;['yelp']
151;10;78;same_datasets;5.0;['yelp']
152;10;82;same_datasets;5.0;['yelp']
153;10;83;same_datasets;2.5;['yelp']
154;10;86;same_datasets;5.0;['yelp']
155;10;97;same_datasets;5.0;['yelp']
156;10;102;same_datasets;10.0;['yelp']
157;10;104;same_datasets;2.5;['yelp']
158;10;108;same_datasets;5.0;['yelp']
159;10;111;same_datasets;3.333333333333333;['yelp']
160;10;130;same_datasets;5.0;['yelp']
161;12;14;same_datasets;3.333333333333333;['yelp']
162;12;16;same_datasets;10.0;['yelp']
163;12;31;same_datasets;5.0;['yelp']
164;12;60;same_datasets;3.333333333333333;['yelp']
165;12;71;same_datasets;2.5;['yelp']
166;12;78;same_datasets;5.0;['yelp']
167;12;82;same_datasets;5.0;['yelp']
168;12;83;same_datasets;2.5;['yelp']
169;12;86;same_datasets;5.0;['yelp']
170;12;97;same_datasets;5.0;['yelp']
171;12;102;same_datasets;10.0;['yelp']
172;12;104;same_datasets;2.5;['yelp']
173;12;108;same_datasets;5.0;['yelp']
174;12;111;same_datasets;3.333333333333333;['yelp']
175;12;130;same_datasets;5.0;['yelp']
176;14;16;same_datasets;3.333333333333333;['yelp']
177;14;31;same_datasets;6.666666666666666;['yelp', 'douban']
178;14;60;same_datasets;10.0;['weeplaces', 'yelp', 'douban']
179;14;62;same_datasets;2.5;['douban']
180;14;71;same_datasets;4.0;['yelp', 'douban']
181;14;75;same_datasets;2.0;['douban']
182;14;78;same_datasets;2.5;['yelp']
183;14;82;same_datasets;6.666666666666666;['yelp', 'douban']
184;14;83;same_datasets;4.0;['yelp', 'douban']
185;14;84;same_datasets;5.0;['weeplaces', 'douban']
186;14;85;same_datasets;3.333333333333333;['douban']
187;14;86;same_datasets;2.5;['yelp']
188;14;94;same_datasets;5.0;['weeplaces', 'douban']
189;14;97;same_datasets;2.5;['yelp']
190;14;102;same_datasets;3.333333333333333;['yelp']
191;14;104;same_datasets;7.5;['weeplaces', 'yelp', 'douban']
192;14;108;same_datasets;6.666666666666666;['yelp', 'douban']
193;14;111;same_datasets;5.0;['yelp', 'douban']
194;14;117;same_datasets;2.0;['douban']
195;14;125;same_datasets;3.333333333333333;['douban']
196;14;130;same_datasets;2.5;['yelp']
197;15;23;same_datasets;5.0;['camra2011']
198;15;27;same_datasets;6.666666666666666;['mafengwo', 'camra2011']
199;15;32;same_datasets;10.0;['mafengwo', 'camra2011']
200;15;34;same_datasets;3.333333333333333;['camra2011']
201;15;36;same_datasets;3.333333333333333;['camra2011']
202;15;53;same_datasets;6.666666666666666;['mafengwo', 'camra2011']
203;15;69;same_datasets;10.0;['mafengwo', 'camra2011']
204;15;70;same_datasets;3.333333333333333;['camra2011']
205;15;71;same_datasets;5.0;['mafengwo', 'camra2011']
206;15;73;same_datasets;10.0;['mafengwo', 'camra2011']
207;15;77;same_datasets;10.0;['mafengwo', 'camra2011']
208;15;78;same_datasets;3.333333333333333;['camra2011']
209;15;84;same_datasets;2.5;['camra2011']
210;15;89;same_datasets;5.0;['camra2011']
211;15;91;same_datasets;10.0;['mafengwo', 'camra2011']
212;15;94;same_datasets;2.5;['camra2011']
213;15;96;same_datasets;2.5;['camra2011']
214;15;98;same_datasets;2.5;['camra2011']
215;15;101;same_datasets;2.0;['camra2011']
216;15;127;same_datasets;3.333333333333333;['camra2011']
217;15;128;same_datasets;3.333333333333333;['camra2011']
218;15;135;same_datasets;5.0;['camra2011']
219;16;31;same_datasets;5.0;['yelp']
220;16;60;same_datasets;3.333333333333333;['yelp']
221;16;71;same_datasets;2.5;['yelp']
222;16;78;same_datasets;5.0;['yelp']
223;16;82;same_datasets;5.0;['yelp']
224;16;83;same_datasets;2.5;['yelp']
225;16;86;same_datasets;5.0;['yelp']
226;16;97;same_datasets;5.0;['yelp']
227;16;102;same_datasets;10.0;['yelp']
228;16;104;same_datasets;2.5;['yelp']
229;16;108;same_datasets;5.0;['yelp']
230;16;111;same_datasets;3.333333333333333;['yelp']
231;16;130;same_datasets;5.0;['yelp']
232;17;30;same_datasets;10.0;['ml100k']
233;17;33;same_datasets;3.333333333333333;['ml100k']
234;17;36;same_datasets;5.0;['ml100k']
235;17;40;same_datasets;5.0;['ml100k']
236;17;50;same_datasets;10.0;['ml100k']
237;17;68;same_datasets;10.0;['ml100k']
238;17;74;same_datasets;10.0;['ml100k']
239;17;87;same_datasets;2.0;['ml100k']
240;17;96;same_datasets;3.333333333333333;['ml100k']
241;17;101;same_datasets;2.5;['ml100k']
242;17;115;same_datasets;5.0;['ml100k']
243;17;119;same_datasets;5.0;['ml100k']
244;17;129;same_datasets;5.0;['ml100k']
245;17;132;same_datasets;10.0;['ml100k']
246;17;137;same_datasets;10.0;['ml100k']
247;18;75;same_datasets;3.333333333333333;['gowalla']
248;18;83;same_datasets;2.5;['gowalla']
249;18;98;same_datasets;3.333333333333333;['gowalla']
250;18;104;same_datasets;2.5;['gowalla']
251;18;114;same_datasets;5.0;['gowalla']
252;18;136;same_datasets;5.0;['gowalla']
253;22;51;same_datasets;10.0;['synthetic']
254;22;116;same_datasets;3.333333333333333;['synthetic']
255;22;131;same_datasets;10.0;['synthetic']
256;23;27;same_datasets;3.333333333333333;['camra2011']
257;23;32;same_datasets;5.0;['camra2011']
258;23;34;same_datasets;5.0;['camra2011']
259;23;36;same_datasets;5.0;['camra2011']
260;23;53;same_datasets;3.333333333333333;['camra2011']
261;23;69;same_datasets;5.0;['camra2011']
262;23;70;same_datasets;5.0;['camra2011']
263;23;71;same_datasets;2.5;['camra2011']
264;23;73;same_datasets;5.0;['camra2011']
265;23;77;same_datasets;5.0;['camra2011']
266;23;78;same_datasets;5.0;['camra2011']
267;23;84;same_datasets;3.333333333333333;['camra2011']
268;23;89;same_datasets;10.0;['camra2011']
269;23;91;same_datasets;5.0;['camra2011']
270;23;94;same_datasets;3.333333333333333;['camra2011']
271;23;96;same_datasets;3.333333333333333;['camra2011']
272;23;98;same_datasets;3.333333333333333;['camra2011']
273;23;101;same_datasets;2.5;['camra2011']
274;23;127;same_datasets;5.0;['camra2011']
275;23;128;same_datasets;5.0;['camra2011']
276;23;135;same_datasets;10.0;['camra2011']
277;27;29;same_datasets;2.5;['ml1m']
278;27;32;same_datasets;6.666666666666666;['mafengwo', 'camra2011']
279;27;33;same_datasets;2.0;['ml1m']
280;27;34;same_datasets;6.666666666666666;['camra2011', 'ml1m']
281;27;36;same_datasets;2.5;['camra2011']
282;27;37;same_datasets;2.0;['ml1m']
283;27;43;same_datasets;2.5;['ml1m']
284;27;53;same_datasets;10.0;['mafengwo', 'camra2011', 'ml1m']
285;27;54;same_datasets;2.5;['ml1m']
286;27;55;same_datasets;2.5;['ml1m']
287;27;61;same_datasets;3.333333333333333;['ml1m']
288;27;69;same_datasets;6.666666666666666;['mafengwo', 'camra2011']
289;27;70;same_datasets;6.666666666666666;['camra2011', 'ml1m']
290;27;71;same_datasets;4.0;['mafengwo', 'camra2011']
291;27;73;same_datasets;6.666666666666666;['mafengwo', 'camra2011']
292;27;77;same_datasets;6.666666666666666;['mafengwo', 'camra2011']
293;27;78;same_datasets;2.5;['camra2011']
294;27;79;same_datasets;2.5;['ml1m']
295;27;80;same_datasets;3.333333333333333;['ml1m']
296;27;84;same_datasets;2.0;['camra2011']
297;27;87;same_datasets;1.4285714285714284;['ml1m']
298;27;88;same_datasets;2.5;['ml1m']
299;27;89;same_datasets;3.333333333333333;['camra2011']
300;27;91;same_datasets;6.666666666666666;['mafengwo', 'camra2011']
301;27;94;same_datasets;2.0;['camra2011']
302;27;96;same_datasets;2.0;['camra2011']
303;27;97;same_datasets;2.5;['ml1m']
304;27;98;same_datasets;2.0;['camra2011']
305;27;101;same_datasets;4.0;['camra2011', 'ml1m']
306;27;119;same_datasets;2.5;['ml1m']
307;27;121;same_datasets;3.333333333333333;['ml1m']
308;27;122;same_datasets;2.0;['ml1m']
309;27;127;same_datasets;2.5;['camra2011']
310;27;128;same_datasets;2.5;['camra2011']
311;27;135;same_datasets;3.333333333333333;['camra2011']
312;29;33;same_datasets;2.5;['ml1m']
313;29;34;same_datasets;3.333333333333333;['ml1m']
314;29;37;same_datasets;2.5;['ml1m']
315;29;43;same_datasets;3.333333333333333;['ml1m']
316;29;47;same_datasets;5.0;['meetup']
317;29;53;same_datasets;2.5;['ml1m']
318;29;54;same_datasets;3.333333333333333;['ml1m']
319;29;55;same_datasets;3.333333333333333;['ml1m']
320;29;61;same_datasets;5.0;['ml1m']
321;29;62;same_datasets;3.333333333333333;['meetup']
322;29;70;same_datasets;3.333333333333333;['ml1m']
323;29;75;same_datasets;2.5;['meetup']
324;29;79;same_datasets;3.333333333333333;['ml1m']
325;29;80;same_datasets;5.0;['ml1m']
326;29;83;same_datasets;2.0;['meetup']
327;29;87;same_datasets;1.6666666666666665;['ml1m']
328;29;88;same_datasets;3.333333333333333;['ml1m']
329;29;97;same_datasets;3.333333333333333;['ml1m']
330;29;98;same_datasets;2.5;['meetup']
331;29;101;same_datasets;2.0;['ml1m']
332;29;103;same_datasets;5.0;['meetup']
333;29;111;same_datasets;2.5;['meetup']
334;29;119;same_datasets;3.333333333333333;['ml1m']
335;29;121;same_datasets;5.0;['ml1m']
336;29;122;same_datasets;6.666666666666666;['meetup', 'ml1m']
337;29;124;same_datasets;5.0;['meetup']
338;29;127;same_datasets;3.333333333333333;['meetup']
339;29;128;same_datasets;3.333333333333333;['meetup']
340;29;136;same_datasets;3.333333333333333;['meetup']
341;30;33;same_datasets;3.333333333333333;['ml100k']
342;30;36;same_datasets;5.0;['ml100k']
343;30;40;same_datasets;5.0;['ml100k']
344;30;50;same_datasets;10.0;['ml100k']
345;30;68;same_datasets;10.0;['ml100k']
346;30;74;same_datasets;10.0;['ml100k']
347;30;87;same_datasets;2.0;['ml100k']
348;30;96;same_datasets;3.333333333333333;['ml100k']
349;30;101;same_datasets;2.5;['ml100k']
350;30;115;same_datasets;5.0;['ml100k']
351;30;119;same_datasets;5.0;['ml100k']
352;30;129;same_datasets;5.0;['ml100k']
353;30;132;same_datasets;10.0;['ml100k']
354;30;137;same_datasets;10.0;['ml100k']
355;31;60;same_datasets;6.666666666666666;['yelp', 'douban']
356;31;62;same_datasets;3.333333333333333;['douban']
357;31;71;same_datasets;5.0;['yelp', 'douban']
358;31;75;same_datasets;2.5;['douban']
359;31;78;same_datasets;3.333333333333333;['yelp']
360;31;82;same_datasets;10.0;['yelp', 'douban']
361;31;83;same_datasets;5.0;['yelp', 'douban']
362;31;84;same_datasets;2.5;['douban']
363;31;85;same_datasets;5.0;['douban']
364;31;86;same_datasets;3.333333333333333;['yelp']
365;31;94;same_datasets;2.5;['douban']
366;31;97;same_datasets;3.333333333333333;['yelp']
367;31;102;same_datasets;5.0;['yelp']
368;31;104;same_datasets;5.0;['yelp', 'douban']
369;31;108;same_datasets;10.0;['yelp', 'douban']
370;31;111;same_datasets;6.666666666666666;['yelp', 'douban']
371;31;117;same_datasets;2.5;['douban']
372;31;125;same_datasets;5.0;['douban']
373;31;130;same_datasets;3.333333333333333;['yelp']
374;32;34;same_datasets;3.333333333333333;['camra2011']
375;32;36;same_datasets;3.333333333333333;['camra2011']
376;32;53;same_datasets;6.666666666666666;['mafengwo', 'camra2011']
377;32;69;same_datasets;10.0;['mafengwo', 'camra2011']
378;32;70;same_datasets;3.333333333333333;['camra2011']
379;32;71;same_datasets;5.0;['mafengwo', 'camra2011']
380;32;73;same_datasets;10.0;['mafengwo', 'camra2011']
381;32;77;same_datasets;10.0;['mafengwo', 'camra2011']
382;32;78;same_datasets;3.333333333333333;['camra2011']
383;32;84;same_datasets;2.5;['camra2011']
384;32;89;same_datasets;5.0;['camra2011']
385;32;91;same_datasets;10.0;['mafengwo', 'camra2011']
386;32;94;same_datasets;2.5;['camra2011']
387;32;96;same_datasets;2.5;['camra2011']
388;32;98;same_datasets;2.5;['camra2011']
389;32;101;same_datasets;2.0;['camra2011']
390;32;127;same_datasets;3.333333333333333;['camra2011']
391;32;128;same_datasets;3.333333333333333;['camra2011']
392;32;135;same_datasets;5.0;['camra2011']
393;33;34;same_datasets;2.5;['ml1m']
394;33;36;same_datasets;2.5;['ml100k']
395;33;37;same_datasets;2.0;['ml1m']
396;33;40;same_datasets;2.5;['ml100k']
397;33;43;same_datasets;2.5;['ml1m']
398;33;50;same_datasets;3.333333333333333;['ml100k']
399;33;53;same_datasets;2.0;['ml1m']
400;33;54;same_datasets;2.5;['ml1m']
401;33;55;same_datasets;2.5;['ml1m']
402;33;61;same_datasets;3.333333333333333;['ml1m']
403;33;68;same_datasets;3.333333333333333;['ml100k']
404;33;70;same_datasets;2.5;['ml1m']
405;33;74;same_datasets;3.333333333333333;['ml100k']
406;33;79;same_datasets;2.5;['ml1m']
407;33;80;same_datasets;3.333333333333333;['ml1m']
408;33;87;same_datasets;3.333333333333333;['ml100k', 'ml1m']
409;33;88;same_datasets;2.5;['ml1m']
410;33;96;same_datasets;2.0;['ml100k']
411;33;97;same_datasets;2.5;['ml1m']
412;33;101;same_datasets;4.0;['ml100k', 'ml1m']
413;33;115;same_datasets;2.5;['ml100k']
414;33;119;same_datasets;6.666666666666666;['ml100k', 'ml1m']
415;33;121;same_datasets;3.333333333333333;['ml1m']
416;33;122;same_datasets;2.0;['ml1m']
417;33;129;same_datasets;2.5;['ml100k']
418;33;132;same_datasets;3.333333333333333;['ml100k']
419;33;137;same_datasets;3.333333333333333;['ml100k']
420;34;36;same_datasets;3.333333333333333;['camra2011']
421;34;37;same_datasets;2.5;['ml1m']
422;34;43;same_datasets;3.333333333333333;['ml1m']
423;34;53;same_datasets;6.666666666666666;['camra2011', 'ml1m']
424;34;54;same_datasets;3.333333333333333;['ml1m']
425;34;55;same_datasets;3.333333333333333;['ml1m']
426;34;61;same_datasets;5.0;['ml1m']
427;34;69;same_datasets;3.333333333333333;['camra2011']
428;34;70;same_datasets;10.0;['camra2011', 'ml1m']
429;34;71;same_datasets;2.0;['camra2011']
430;34;73;same_datasets;3.333333333333333;['camra2011']
431;34;77;same_datasets;3.333333333333333;['camra2011']
432;34;78;same_datasets;3.333333333333333;['camra2011']
433;34;79;same_datasets;3.333333333333333;['ml1m']
434;34;80;same_datasets;5.0;['ml1m']
435;34;84;same_datasets;2.5;['camra2011']
436;34;87;same_datasets;1.6666666666666665;['ml1m']
437;34;88;same_datasets;3.333333333333333;['ml1m']
438;34;89;same_datasets;5.0;['camra2011']
439;34;91;same_datasets;3.333333333333333;['camra2011']
440;34;94;same_datasets;2.5;['camra2011']
441;34;96;same_datasets;2.5;['camra2011']
442;34;97;same_datasets;3.333333333333333;['ml1m']
443;34;98;same_datasets;2.5;['camra2011']
444;34;101;same_datasets;5.0;['camra2011', 'ml1m']
445;34;119;same_datasets;3.333333333333333;['ml1m']
446;34;121;same_datasets;5.0;['ml1m']
447;34;122;same_datasets;2.5;['ml1m']
448;34;127;same_datasets;3.333333333333333;['camra2011']
449;34;128;same_datasets;3.333333333333333;['camra2011']
450;34;135;same_datasets;5.0;['camra2011']
451;36;40;same_datasets;3.333333333333333;['ml100k']
452;36;50;same_datasets;5.0;['ml100k']
453;36;53;same_datasets;2.5;['camra2011']
454;36;68;same_datasets;5.0;['ml100k']
455;36;69;same_datasets;3.333333333333333;['camra2011']
456;36;70;same_datasets;3.333333333333333;['camra2011']
457;36;71;same_datasets;2.0;['camra2011']
458;36;73;same_datasets;3.333333333333333;['camra2011']
459;36;74;same_datasets;5.0;['ml100k']
460;36;77;same_datasets;3.333333333333333;['camra2011']
461;36;78;same_datasets;3.333333333333333;['camra2011']
462;36;84;same_datasets;2.5;['camra2011']
463;36;87;same_datasets;1.6666666666666665;['ml100k']
464;36;89;same_datasets;5.0;['camra2011']
465;36;91;same_datasets;3.333333333333333;['camra2011']
466;36;94;same_datasets;2.5;['camra2011']
467;36;96;same_datasets;6.666666666666666;['camra2011', 'ml100k']
468;36;98;same_datasets;2.5;['camra2011']
469;36;101;same_datasets;5.0;['camra2011', 'ml100k']
470;36;115;same_datasets;3.333333333333333;['ml100k']
471;36;119;same_datasets;3.333333333333333;['ml100k']
472;36;127;same_datasets;3.333333333333333;['camra2011']
473;36;128;same_datasets;3.333333333333333;['camra2011']
474;36;129;same_datasets;3.333333333333333;['ml100k']
475;36;132;same_datasets;5.0;['ml100k']
476;36;135;same_datasets;5.0;['camra2011']
477;36;137;same_datasets;5.0;['ml100k']
478;37;40;same_datasets;2.5;['netflix']
479;37;43;same_datasets;6.666666666666666;['netflix', 'ml1m']
480;37;48;same_datasets;3.333333333333333;['ml20m']
481;37;53;same_datasets;2.0;['ml1m']
482;37;54;same_datasets;2.5;['ml1m']
483;37;55;same_datasets;2.5;['ml1m']
484;37;61;same_datasets;3.333333333333333;['ml1m']
485;37;70;same_datasets;2.5;['ml1m']
486;37;79;same_datasets;2.5;['ml1m']
487;37;80;same_datasets;3.333333333333333;['ml1m']
488;37;86;same_datasets;2.5;['ml20m']
489;37;87;same_datasets;3.333333333333333;['ml20m', 'ml1m']
490;37;88;same_datasets;2.5;['ml1m']
491;37;92;same_datasets;6.666666666666666;['netflix', 'ml20m']
492;37;93;same_datasets;3.333333333333333;['ml20m']
493;37;97;same_datasets;2.5;['ml1m']
494;37;101;same_datasets;1.6666666666666665;['ml1m']
495;37;105;same_datasets;3.333333333333333;['ml20m']
496;37;119;same_datasets;2.5;['ml1m']
497;37;121;same_datasets;3.333333333333333;['ml1m']
498;37;122;same_datasets;2.0;['ml1m']
499;38;96;same_datasets;2.5;['last.fm']
500;38;113;same_datasets;10.0;['delicious', 'last.fm']
501;38;118;same_datasets;5.0;['last.fm']
502;38;129;same_datasets;3.333333333333333;['last.fm']
503;40;43;same_datasets;3.333333333333333;['netflix']
504;40;50;same_datasets;5.0;['ml100k']
505;40;68;same_datasets;5.0;['ml100k']
506;40;74;same_datasets;5.0;['ml100k']
507;40;87;same_datasets;1.6666666666666665;['ml100k']
508;40;92;same_datasets;3.333333333333333;['netflix']
509;40;96;same_datasets;2.5;['ml100k']
510;40;101;same_datasets;2.0;['ml100k']
511;40;115;same_datasets;3.333333333333333;['ml100k']
512;40;119;same_datasets;3.333333333333333;['ml100k']
513;40;129;same_datasets;3.333333333333333;['ml100k']
514;40;132;same_datasets;5.0;['ml100k']
515;40;137;same_datasets;5.0;['ml100k']
516;43;53;same_datasets;2.5;['ml1m']
517;43;54;same_datasets;3.333333333333333;['ml1m']
518;43;55;same_datasets;3.333333333333333;['ml1m']
519;43;61;same_datasets;5.0;['ml1m']
520;43;70;same_datasets;3.333333333333333;['ml1m']
521;43;79;same_datasets;3.333333333333333;['ml1m']
522;43;80;same_datasets;5.0;['ml1m']
523;43;87;same_datasets;1.6666666666666665;['ml1m']
524;43;88;same_datasets;3.333333333333333;['ml1m']
525;43;92;same_datasets;3.333333333333333;['netflix']
526;43;97;same_datasets;3.333333333333333;['ml1m']
527;43;101;same_datasets;2.0;['ml1m']
528;43;119;same_datasets;3.333333333333333;['ml1m']
529;43;121;same_datasets;5.0;['ml1m']
530;43;122;same_datasets;2.5;['ml1m']
531;46;101;same_datasets;2.5;['ciao']
532;46;117;same_datasets;3.333333333333333;['ciao']
533;47;62;same_datasets;5.0;['meetup']
534;47;75;same_datasets;3.333333333333333;['meetup']
535;47;83;same_datasets;2.5;['meetup']
536;47;98;same_datasets;3.333333333333333;['meetup']
537;47;103;same_datasets;10.0;['meetup']
538;47;111;same_datasets;3.333333333333333;['meetup']
539;47;122;same_datasets;3.333333333333333;['meetup']
540;47;124;same_datasets;10.0;['meetup']
541;47;127;same_datasets;5.0;['meetup']
542;47;128;same_datasets;5.0;['meetup']
543;47;136;same_datasets;5.0;['meetup']
544;48;86;same_datasets;5.0;['ml20m']
545;48;87;same_datasets;2.0;['ml20m']
546;48;92;same_datasets;5.0;['ml20m']
547;48;93;same_datasets;10.0;['ml20m']
548;48;105;same_datasets;10.0;['ml20m']
549;50;68;same_datasets;10.0;['ml100k']
550;50;74;same_datasets;10.0;['ml100k']
551;50;87;same_datasets;2.0;['ml100k']
552;50;96;same_datasets;3.333333333333333;['ml100k']
553;50;101;same_datasets;2.5;['ml100k']
554;50;115;same_datasets;5.0;['ml100k']
555;50;119;same_datasets;5.0;['ml100k']
